WORD,MPQA,TYPE,LEN,POS,STEM,P,PP,MP
assurance,1.0,weaksubj,1,noun,n,,positive,
assurances,1.0,weaksubj,1,adj,n,,positive,
assurances,1.0,weaksubj,1,noun,n,,positive,
assure,1.0,strongsubj,1,verb,y,,positive,
assuredly,1.0,strongsubj,1,anypos,n,,positive,
astonish,1.0,strongsubj,1,verb,y,,positive,
astonished,1.0,strongsubj,1,adj,n,,positive,
astonishing,1.0,strongsubj,1,adj,n,,positive,
astonishing,1.0,strongsubj,1,anypos,y,,positive,
astonishingly,1.0,strongsubj,1,anypos,n,,positive,
astonishment,1.0,strongsubj,1,noun,n,,positive,
astound,1.0,strongsubj,1,verb,y,,positive,
astounded,1.0,strongsubj,1,adj,n,,positive,
astounding,1.0,strongsubj,1,adj,n,,positive,
astounding,1.0,strongsubj,1,anypos,n,,positive,
astounding,1.0,strongsubj,1,anypos,y,,positive,
astoundingly,1.0,strongsubj,1,anypos,n,,positive,
astray,-1.0,weaksubj,1,adj,n,,negative,
astronomic,0.0,strongsubj,1,adj,n,,neutral,
astronomical,0.0,strongsubj,1,adj,n,,neutral,
astronomically,0.0,strongsubj,1,anypos,n,,neutral,
astute,1.0,strongsubj,1,adj,n,,positive,
astutely,1.0,strongsubj,1,adverb,n,,positive,
asunder,-1.0,strongsubj,1,anypos,n,,negative,
asylum,1.0,weaksubj,1,adj,n,,positive,
asylum,1.0,weaksubj,1,noun,n,,positive,
atrocious,-1.0,strongsubj,1,adj,n,,negative,
atrocities,-1.0,strongsubj,1,noun,n,,negative,
atrocity,-1.0,strongsubj,1,noun,n,,negative,
atrophy,-1.0,strongsubj,1,verb,y,,negative,
attack,-1.0,weaksubj,1,noun,n,,negative,
attack,-1.0,weaksubj,1,verb,y,,negative,
attain,1.0,weaksubj,1,verb,y,,positive,
attainable,1.0,weaksubj,1,adj,n,,positive,
attentive,1.0,strongsubj,1,adj,n,,positive,
attest,1.0,strongsubj,1,verb,y,,positive,
attitude,0.0,strongsubj,1,adj,n,,neutral,
attitude,0.0,strongsubj,1,noun,n,,neutral,
attitudes,0.0,weaksubj,1,adj,n,,neutral,
attitudes,0.0,weaksubj,1,noun,n,,neutral,
attraction,1.0,strongsubj,1,adj,n,,positive,
attraction,1.0,strongsubj,1,noun,n,,positive,
attractive,1.0,strongsubj,1,adj,n,,positive,
attractive,1.0,strongsubj,1,noun,n,,positive,
attractively,1.0,strongsubj,1,anypos,y,,positive,
attune,1.0,weaksubj,1,adj,n,,positive,
audacious,-1.0,strongsubj,1,adj,n,,negative,
audaciously,-1.0,strongsubj,1,anypos,n,,negative,
audaciousness,-1.0,strongsubj,1,noun,n,,negative,
audacity,-1.0,strongsubj,1,noun,n,,negative,
auspicious,1.0,strongsubj,1,adj,n,,positive,
austere,-1.0,strongsubj,1,adj,n,,negative,
authentic,1.0,weaksubj,1,adj,n,,positive,
authoritarian,-1.0,weaksubj,1,adj,n,,negative,
authoritative,1.0,weaksubj,1,adj,n,,positive,
autocrat,-1.0,strongsubj,1,noun,n,,negative,
autocratic,-1.0,strongsubj,1,adj,n,,negative,
award,1.0,weaksubj,1,adj,n,,positive,
award,1.0,weaksubj,1,verb,y,,positive,
awareness,0.0,strongsubj,1,noun,n,,neutral,
aware,0.0,strongsubj,1,adj,n,,neutral,
autocratic,-1.0,strongsubj,1,adj,n,,negative,
autocratic,-1.0,strongsubj,1,noun,n,,negative,
autonomous,1.0,weaksubj,1,adj,n,,positive,
avalanche,-1.0,strongsubj,1,adj,n,,negative,
avalanche,-1.0,strongsubj,1,noun,n,,negative,
avarice,-1.0,strongsubj,1,noun,n,,negative,
avaricious,-1.0,strongsubj,1,adj,n,,negative,
avariciously,-1.0,strongsubj,1,adj,n,,negative,
avenge,-1.0,strongsubj,1,verb,y,,negative,
aver,1.0,strongsubj,1,verb,y,,positive,
averse,-1.0,strongsubj,1,anypos,n,,negative,
aversion,-1.0,strongsubj,1,noun,n,,negative,
avid,1.0,strongsubj,1,adj,n,,positive,
avidly,1.0,strongsubj,1,anypos,n,,positive,
avoid,-1.0,weaksubj,1,verb,y,,negative,
avoidance,-1.0,weaksubj,1,noun,n,,negative,
awe,1.0,strongsubj,1,noun,n,,positive,
awe,1.0,strongsubj,1,verb,y,,positive,
awed,1.0,strongsubj,1,adj,n,,positive,
awesome,1.0,strongsubj,1,adj,n,,positive,
awesome,1.0,strongsubj,1,anypos,y,,positive,
awesomely,1.0,strongsubj,1,anypos,n,,positive,
awesomeness,1.0,strongsubj,1,noun,n,,positive,
awestruck,1.0,strongsubj,1,adj,n,,positive,
awful,-1.0,strongsubj,1,adj,n,,negative,
awful,-1.0,strongsubj,1,anypos,n,,negative,
awfully,-1.0,strongsubj,1,anypos,n,,negative,
awfulness,-1.0,strongsubj,1,anypos,y,,negative,
awfulness,-1.0,strongsubj,1,noun,n,,negative,
awkward,-1.0,strongsubj,1,adj,n,,negative,
awkwardness,-1.0,strongsubj,1,noun,n,,negative,
ax,-1.0,strongsubj,1,verb,y,,negative,
babble,-1.0,strongsubj,1,verb,y,,negative,
baby,0.0,strongsubj,1,adj,n,,neutral,
baby,0.0,strongsubj,1,noun,n,,neutral,
back,1.0,weaksubj,1,verb,y,,positive,
backbite,-1.0,strongsubj,1,verb,y,,negative,
backbiting,-1.0,strongsubj,1,anypos,n,,negative,
backbone,1.0,weaksubj,1,noun,n,,positive,
backward,-1.0,strongsubj,1,adj,n,,negative,
backwardness,-1.0,strongsubj,1,noun,n,,negative,
bad,-1.0,strongsubj,1,adj,n,,negative,
badly,-1.0,strongsubj,1,adj,n,,negative,
baffle,-1.0,strongsubj,1,verb,y,,negative,
baffled,-1.0,strongsubj,1,adj,n,,negative,
bafflement,-1.0,strongsubj,1,noun,n,,negative,
baffling,-1.0,strongsubj,1,anypos,n,,negative,
bait,-1.0,strongsubj,1,verb,y,,negative,
balanced,1.0,weaksubj,1,adj,n,,positive,
balk,-1.0,strongsubj,1,verb,y,,negative,
banal,-1.0,strongsubj,1,adj,n,,negative,
banal,-1.0,strongsubj,1,anypos,y,,negative,
banalize,-1.0,strongsubj,1,verb,y,,negative,
bane,-1.0,strongsubj,1,noun,n,,negative,
banish,-1.0,strongsubj,1,adj,n,,negative,
banish,-1.0,strongsubj,1,verb,y,,negative,
banishment,-1.0,strongsubj,1,noun,n,,negative,
bankrupt,-1.0,weaksubj,1,adj,n,,negative,
bankrupt,-1.0,weaksubj,1,verb,y,,negative,
bar,-1.0,weaksubj,1,verb,y,,negative,
barbarian,-1.0,strongsubj,1,adj,n,,negative,
barbarian,-1.0,strongsubj,1,noun,n,,negative,
barbaric,-1.0,strongsubj,1,adj,n,,negative,
barbarically,-1.0,strongsubj,1,anypos,n,,negative,
barbarity,-1.0,strongsubj,1,adj,n,,negative,
barbarity,-1.0,strongsubj,1,noun,n,,negative,
barbarous,-1.0,strongsubj,1,adj,n,,negative,
barbarous,-1.0,strongsubj,1,anypos,y,,negative,
barbarously,-1.0,strongsubj,1,anypos,n,,negative,
barely,-1.0,weaksubj,1,anypos,y,,negative,
bargain,1.0,strongsubj,1,noun,n,,positive,
bargain,1.0,strongsubj,1,adj,n,,positive,
barren,-1.0,strongsubj,1,adj,n,,negative,
baseless,-1.0,strongsubj,1,adj,n,,negative,
bashful,-1.0,strongsubj,1,adj,n,,negative,
basic,1.0,weaksubj,1,adj,n,,positive,
basically,0.0,weaksubj,1,anypos,n,,neutral,
bask,1.0,weaksubj,1,verb,y,,positive,
bastard,-1.0,strongsubj,1,anypos,y,,negative,
bastard,-1.0,strongsubj,1,noun,n,,negative,
batons,0.0,weaksubj,1,adj,n,,neutral,
batons,0.0,weaksubj,1,noun,n,,neutral,
battered,-1.0,weaksubj,1,adj,n,,negative,
battering,-1.0,weaksubj,1,adj,n,,negative,
battering,-1.0,weaksubj,1,noun,n,,negative,
battle,-1.0,weaksubj,1,verb,y,,negative,
battle-lines,-1.0,strongsubj,1,adj,n,,negative,
battle-lines,-1.0,strongsubj,1,noun,n,,negative,
battlefield,-1.0,weaksubj,1,noun,n,,negative,
battleground,-1.0,strongsubj,1,adj,n,,negative,
battleground,-1.0,strongsubj,1,noun,n,,negative,
batty,-1.0,strongsubj,1,adj,n,,negative,
beacon,1.0,weaksubj,1,noun,n,,positive,
bearish,-1.0,weaksubj,1,adj,n,,negative,
beast,-1.0,strongsubj,1,adj,n,,negative,
beast,-1.0,strongsubj,1,noun,n,,negative,
beastly,-1.0,strongsubj,1,adj,n,,negative,
beatify,1.0,strongsubj,1,verb,y,,positive,
beauteous,1.0,strongsubj,1,adj,n,,positive,
beautiful,1.0,strongsubj,1,adj,n,,positive,
beautiful,1.0,strongsubj,1,anypos,y,,positive,
beautifully,1.0,strongsubj,1,anypos,n,,positive,
beautify,1.0,strongsubj,1,verb,y,,positive,
beauty,1.0,strongsubj,1,noun,n,,positive,
bedlam,-1.0,strongsubj,1,noun,n,,negative,
bedlamite,-1.0,strongsubj,1,noun,n,,negative,
befit,1.0,strongsubj,1,verb,y,,positive,
befitting,1.0,strongsubj,1,adj,n,,positive,
befoul,-1.0,strongsubj,1,verb,y,,negative,
befriend,1.0,strongsubj,1,verb,y,,positive,
beg,-1.0,strongsubj,1,verb,y,,negative,
beggar,-1.0,weaksubj,1,noun,n,,negative,
beggarly,-1.0,strongsubj,1,adj,n,,negative,
begging,-1.0,strongsubj,1,adj,n,,negative,
begging,-1.0,strongsubj,1,noun,n,,negative,
beguile,-1.0,strongsubj,1,verb,y,,negative,
belated,-1.0,weaksubj,1,adj,n,,negative,
belabor,-1.0,strongsubj,1,verb,y,,negative,
beleaguer,-1.0,strongsubj,1,verb,y,,negative,
belie,-1.0,strongsubj,1,verb,y,,negative,
belief,0.0,strongsubj,1,adj,n,,neutral,
belief,0.0,strongsubj,1,noun,n,,neutral,
beliefs,0.0,weaksubj,1,adj,n,,neutral,
beliefs,0.0,weaksubj,1,noun,n,,neutral,
believable,1.0,strongsubj,1,adj,n,,positive,
believe,0.0,strongsubj,1,verb,y,,neutral,
belittle,-1.0,strongsubj,1,verb,y,,negative,
belittled,-1.0,strongsubj,1,adj,n,,negative,
belittling,-1.0,strongsubj,1,anypos,y,,negative,
bellicose,-1.0,strongsubj,1,adj,n,,negative,
bellicose,-1.0,strongsubj,1,noun,n,,negative,
belligerence,-1.0,strongsubj,1,noun,n,,negative,
belligerent,-1.0,strongsubj,1,adj,n,,negative,
belligerent,-1.0,strongsubj,1,anypos,y,,negative,
belligerently,-1.0,strongsubj,1,anypos,n,,negative,
beloved,1.0,strongsubj,1,adj,n,,positive,
bemoan,-1.0,strongsubj,1,verb,y,,negative,
bemoaning,-1.0,strongsubj,1,adj,n,,negative,
bemused,-1.0,strongsubj,1,adj,n,,negative,
benefactor,1.0,weaksubj,1,noun,n,,positive,
beneficial,1.0,weaksubj,1,adj,n,,positive,
beneficent,1.0,strongsubj,1,adj,n,,positive,
beneficial,1.0,strongsubj,1,anypos,y,,positive,
beneficially,1.0,strongsubj,1,anypos,y,,positive,
beneficiary,1.0,strongsubj,1,adj,n,,positive,
beneficiary,1.0,strongsubj,1,noun,n,,positive,
benefit,1.0,weaksubj,1,adj,n,,positive,
benefit,1.0,weaksubj,1,noun,n,,positive,
benefits,1.0,weaksubj,1,adj,n,,positive,
benefits,1.0,weaksubj,1,noun,n,,positive,
benevolence,1.0,strongsubj,1,noun,n,,positive,
benevolent,1.0,strongsubj,1,adj,n,,positive,
benign,1.0,weaksubj,1,adj,n,,positive,
bent,-1.0,weaksubj,1,adj,n,,negative,
berate,-1.0,strongsubj,1,verb,y,,negative,
bereave,-1.0,strongsubj,1,verb,y,,negative,
bereavement,-1.0,strongsubj,1,noun,n,,negative,
bereft,-1.0,strongsubj,1,anypos,n,,negative,
berserk,-1.0,strongsubj,1,adj,n,,negative,
beseech,-1.0,strongsubj,1,verb,y,,negative,
beset,-1.0,weaksubj,1,adj,n,,negative,
besides,0.0,strongsubj,1,anypos,y,,neutral,
besiege,-1.0,weaksubj,1,verb,y,,negative,
besmirch,-1.0,strongsubj,1,verb,y,,negative,
best,1.0,strongsubj,1,anypos,y,,positive,
best-known,1.0,strongsubj,1,adj,n,,positive,
best-performing,1.0,strongsubj,1,adj,n,,positive,
best-selling,1.0,weaksubj,1,adj,n,,positive,
bestial,-1.0,strongsubj,1,adj,n,,negative,
betray,-1.0,strongsubj,1,verb,y,,negative,
betrayal,-1.0,strongsubj,1,noun,n,,negative,
betrayals,-1.0,strongsubj,1,noun,n,,negative,
betrayer,-1.0,strongsubj,1,noun,n,,negative,
better,1.0,strongsubj,1,adj,n,,positive,
better,1.0,weaksubj,1,anypos,y,,positive,
better-known,1.0,strongsubj,1,adj,n,,positive,
better-than-expected,1.0,strongsubj,1,adj,n,,positive,
bewail,-1.0,strongsubj,1,verb,y,,negative,
beware,-1.0,weaksubj,1,verb,y,,negative,
bewilder,-1.0,strongsubj,1,verb,y,,negative,
bewildered,-1.0,strongsubj,1,adj,n,,negative,
bewildering,-1.0,strongsubj,1,adj,n,,negative,
bewildering,-1.0,strongsubj,1,anypos,n,,negative,
bewilderingly,-1.0,strongsubj,1,anypos,n,,negative,
bewilderment,-1.0,strongsubj,1,noun,n,,negative,
bewitch,-1.0,strongsubj,1,verb,y,,negative,
bias,-1.0,strongsubj,1,adj,n,,negative,
bias,-1.0,strongsubj,1,noun,n,,negative,
bias,-1.0,strongsubj,1,verb,y,,negative,
biased,-1.0,strongsubj,1,adj,n,,negative,
biased,-1.0,strongsubj,1,noun,n,,negative,
biases,-1.0,strongsubj,1,adj,n,,negative,
biases,-1.0,strongsubj,1,noun,n,,negative,
bicker,-1.0,strongsubj,1,verb,y,,negative,
bickering,-1.0,strongsubj,1,anypos,n,,negative,
bid-rigging,-1.0,weaksubj,1,adj,n,,negative,
big,0.0,weaksubj,1,adj,n,,neutral,
bitch,-1.0,strongsubj,1,verb,y,,negative,
bitchy,-1.0,strongsubj,1,adj,n,,negative,
biting,-1.0,strongsubj,1,adj,n,,negative,
bitingly,-1.0,strongsubj,1,anypos,n,,negative,
bitter,-1.0,strongsubj,1,adj,n,,negative,
bitterly,-1.0,strongsubj,1,anypos,n,,negative,
bitterness,-1.0,strongsubj,1,noun,n,,negative,
bizarre,-1.0,strongsubj,1,adj,n,,negative,
blab,-1.0,strongsubj,1,verb,y,,negative,
blabber,-1.0,strongsubj,1,verb,y,,negative,
black,-1.0,weaksubj,1,adj,n,,negative,
blackmail,-1.0,weaksubj,1,verb,y,,negative,
blah,-1.0,strongsubj,1,anypos,y,,negative,
blame,-1.0,strongsubj,1,adj,n,,negative,
blame,-1.0,strongsubj,1,noun,n,,negative,
blame,-1.0,strongsubj,1,verb,y,,negative,
blameless,1.0,strongsubj,1,adj,n,,positive,
blameworthy,-1.0,strongsubj,1,adj,n,,negative,
bland,-1.0,strongsubj,1,adj,n,,negative,
blandish,-1.0,strongsubj,1,verb,y,,negative,
blaspheme,-1.0,strongsubj,1,verb,y,,negative,
blasphemous,-1.0,strongsubj,1,adj,n,,negative,
blasphemous,-1.0,strongsubj,1,anypos,y,,negative,
blasphemy,-1.0,strongsubj,1,noun,n,,negative,
blast,-1.0,weaksubj,1,anypos,y,,negative,
blasted,-1.0,strongsubj,1,anypos,y,,negative,
blatant,-1.0,strongsubj,1,adj,n,,negative,
blatantly,-1.0,strongsubj,1,adj,n,,negative,
blather,-1.0,strongsubj,1,verb,y,,negative,
bleak,-1.0,strongsubj,1,adj,n,,negative,
bleakly,-1.0,strongsubj,1,anypos,n,,negative,
bleakness,-1.0,strongsubj,1,noun,n,,negative,
bleed,-1.0,weaksubj,1,verb,y,,negative,
blemish,-1.0,weaksubj,1,noun,n,,negative,
blemish,-1.0,weaksubj,1,verb,y,,negative,
bless,1.0,strongsubj,1,verb,y,,positive,
blessing,1.0,strongsubj,1,adj,n,,positive,
blessing,1.0,strongsubj,1,noun,n,,positive,
blind,-1.0,weaksubj,1,anypos,n,,negative,
blinding,-1.0,strongsubj,1,adj,n,,negative,
blinding,-1.0,strongsubj,1,anypos,y,,negative,
blindingly,-1.0,strongsubj,1,adj,n,,negative,
blindness,-1.0,weaksubj,1,adj,n,,negative,
blindside,-1.0,strongsubj,1,verb,y,,negative,
bliss,1.0,strongsubj,1,noun,n,,positive,
blissful,1.0,strongsubj,1,adj,n,,positive,
blissfully,1.0,strongsubj,1,adverb,n,,positive,
blister,-1.0,strongsubj,1,verb,y,,negative,
blistering,-1.0,strongsubj,1,adj,n,,negative,
blithe,1.0,strongsubj,1,adj,n,,positive,
bloated,-1.0,strongsubj,1,adj,n,,negative,
block,-1.0,weaksubj,1,noun,n,,negative,
block,-1.0,weaksubj,1,verb,y,,negative,
blockhead,-1.0,strongsubj,1,adj,n,,negative,
blood,0.0,weaksubj,1,adj,n,,neutral,
blood,-1.0,weaksubj,1,noun,n,,negative,
bloodshed,-1.0,strongsubj,1,noun,n,,negative,
bloodthirsty,-1.0,strongsubj,1,adj,n,,negative,
bloody,-1.0,weaksubj,1,adj,n,,negative,
bloom,1.0,weaksubj,1,verb,y,,positive,
blossom,1.0,weaksubj,1,verb,y,,positive,
blow,-1.0,weaksubj,1,adj,n,,negative,
blow,-1.0,weaksubj,1,noun,n,,negative,
blunder,-1.0,strongsubj,1,adj,n,,negative,
blunder,-1.0,strongsubj,1,noun,n,,negative,
blundering,-1.0,strongsubj,1,anypos,n,,negative,
blunders,-1.0,strongsubj,1,anypos,n,,negative,
blunt,-1.0,strongsubj,1,adj,n,,negative,
blur,-1.0,weaksubj,1,verb,y,,negative,
blurt,-1.0,strongsubj,1,verb,y,,negative,
boast,1.0,strongsubj,1,verb,y,,positive,
boast,-1.0,strongsubj,1,verb,y,,negative,
boastful,-1.0,strongsubj,1,adj,n,,negative,
boggle,-1.0,strongsubj,1,verb,y,,negative,
bogus,-1.0,strongsubj,1,adj,n,,negative,
boil,-1.0,strongsubj,1,verb,y,,negative,
boiling,-1.0,strongsubj,1,adverb,n,,negative,
boisterous,-1.0,strongsubj,1,adj,n,,negative,
bold,1.0,strongsubj,1,adj,n,,positive,
boldly,1.0,strongsubj,1,adverb,n,,positive,
boldness,1.0,strongsubj,1,noun,n,,positive,
bolster,1.0,strongsubj,1,verb,y,,positive,
bombard,-1.0,weaksubj,1,verb,y,,negative,
bomb,-1.0,weaksubj,1,verb,y,,negative,
bombardment,-1.0,strongsubj,1,adj,n,,negative,
bombardment,-1.0,strongsubj,1,noun,n,,negative,
bombastic,-1.0,strongsubj,1,adj,n,,negative,
bondage,-1.0,strongsubj,1,noun,n,,negative,
bonkers,-1.0,strongsubj,1,adj,n,,negative,
bonkers,-1.0,strongsubj,1,noun,n,,negative,
bonny,1.0,strongsubj,1,adj,n,,positive,
bonus,1.0,weaksubj,1,noun,n,,positive,
boom,1.0,weaksubj,1,noun,n,,positive,
booming,1.0,weaksubj,1,adj,n,,positive,
boost,1.0,weaksubj,1,adj,n,,positive,
boost,1.0,weaksubj,1,verb,y,,positive,
bore,-1.0,strongsubj,1,verb,y,,negative,
boredom,-1.0,strongsubj,1,noun,n,,negative,
boring,-1.0,strongsubj,1,adj,n,,negative,
boring,-1.0,strongsubj,1,anypos,y,,negative,
botch,-1.0,strongsubj,1,verb,y,,negative,
bother,-1.0,strongsubj,1,noun,n,,negative,
bother,-1.0,strongsubj,1,verb,y,,negative,
bothersome,-1.0,strongsubj,1,adj,n,,negative,
boundless,1.0,strongsubj,1,adj,n,,positive,
bountiful,1.0,strongsubj,1,adj,n,,positive,
bowdlerize,-1.0,strongsubj,1,verb,y,,negative,
boycott,-1.0,weaksubj,1,adj,n,,negative,
boycott,-1.0,weaksubj,1,noun,n,,negative,
brag,0.0,strongsubj,1,noun,n,,both,
brag,0.0,strongsubj,1,verb,y,,both,
braggart,-1.0,strongsubj,1,anypos,y,,negative,
braggart,-1.0,strongsubj,1,noun,n,,negative,
bragger,-1.0,strongsubj,1,anypos,y,,negative,
bragger,-1.0,strongsubj,1,noun,n,,negative,
brains,1.0,strongsubj,1,adj,n,,positive,
brains,1.0,strongsubj,1,noun,n,,positive,
brainwash,-1.0,strongsubj,1,verb,y,,negative,
brainy,1.0,strongsubj,1,adj,n,,positive,
brash,-1.0,strongsubj,1,adj,n,,negative,
brashly,-1.0,strongsubj,1,anypos,n,,negative,
brashness,-1.0,strongsubj,1,noun,n,,negative,
brat,-1.0,strongsubj,1,noun,n,,negative,
bravado,-1.0,strongsubj,1,noun,n,,negative,
brave,1.0,strongsubj,1,adj,n,,positive,
brave,1.0,strongsubj,1,verb,y,,positive,
bravery,1.0,strongsubj,1,adj,n,,positive,
bravery,1.0,strongsubj,1,noun,n,,positive,
brazen,-1.0,strongsubj,1,anypos,n,,negative,
brazenly,-1.0,strongsubj,1,anypos,n,,negative,
brazenly,-1.0,strongsubj,1,anypos,n,,negative,
brazenness,-1.0,strongsubj,1,noun,n,,negative,
brazenness,-1.0,strongsubj,1,noun,n,,negative,
breach,-1.0,weaksubj,1,adj,n,,negative,
breach,-1.0,weaksubj,1,noun,n,,negative,
break,-1.0,weaksubj,1,verb,y,,negative,
break-point,-1.0,strongsubj,1,adj,n,,negative,
break-point,-1.0,strongsubj,1,noun,n,,negative,
breakdown,-1.0,weaksubj,1,verb,y,,negative,
breakthrough,1.0,weaksubj,1,adj,n,,positive,
breakthrough,1.0,weaksubj,1,noun,n,,positive,
breakthroughs,1.0,weaksubj,1,adj,n,,positive,
breakthroughs,1.0,weaksubj,1,noun,n,,positive,
breathlessness,1.0,strongsubj,1,adj,n,,positive,
breathlessness,1.0,strongsubj,1,noun,n,,positive,
breathtaking,1.0,strongsubj,1,adj,n,,positive,
breathtakingly,1.0,strongsubj,1,anypos,n,,positive,
bright,1.0,weaksubj,1,adj,n,,positive,
brighten,1.0,weaksubj,1,anypos,y,,positive,
brightness,1.0,weaksubj,1,noun,n,,positive,
brilliance,1.0,weaksubj,1,noun,n,,positive,
brilliant,1.0,strongsubj,1,adj,n,,positive,
brilliant,1.0,strongsubj,1,anypos,y,,positive,
brilliantly,1.0,strongsubj,1,anypos,n,,positive,
brimstone,-1.0,strongsubj,1,adj,n,,negative,
brimstone,-1.0,strongsubj,1,noun,n,,negative,
brisk,1.0,weaksubj,1,adj,n,,positive,
bristle,-1.0,strongsubj,1,verb,y,,negative,
brittle,-1.0,weaksubj,1,adj,n,,negative,
broad,1.0,weaksubj,1,adj,n,,positive,
broad-based,0.0,weaksubj,1,adj,n,,neutral,
broke,-1.0,weaksubj,1,adj,n,,negative,
broken-hearted,-1.0,strongsubj,1,adj,n,,negative,
brood,-1.0,strongsubj,1,verb,y,,negative,
brook,1.0,strongsubj,1,verb,y,,positive,
brotherly,1.0,weaksubj,1,adj,n,,positive,
browbeat,-1.0,strongsubj,1,verb,y,,negative,
bruise,-1.0,weaksubj,1,noun,n,,negative,
brusque,-1.0,strongsubj,1,adj,n,,negative,
brutal,-1.0,strongsubj,1,adj,n,,negative,
brutalising,-1.0,strongsubj,1,adj,n,,negative,
brutalising,-1.0,strongsubj,1,noun,n,,negative,
brutalities,-1.0,strongsubj,1,anypos,n,,negative,
brutalities,-1.0,strongsubj,1,noun,n,,negative,
brutality,-1.0,strongsubj,1,noun,n,,negative,
brutalize,-1.0,strongsubj,1,verb,y,,negative,
brutalizing,-1.0,strongsubj,1,adj,n,,negative,
brutally,-1.0,strongsubj,1,anypos,n,,negative,
brute,-1.0,strongsubj,1,noun,n,,negative,
brutish,-1.0,strongsubj,1,adj,n,,negative,
bug,-1.0,weaksubj,1,verb,y,,negative,
buckle,-1.0,weaksubj,1,verb,y,,negative,
bulky,-1.0,weaksubj,1,adj,n,,negative,
bull,1.0,weaksubj,1,adj,n,,positive,
bull,1.0,weaksubj,1,noun,n,,positive,
bullies,-1.0,strongsubj,1,adj,n,,negative,
bullies,-1.0,strongsubj,1,noun,n,,negative,
bullish,1.0,weaksubj,1,adj,n,,positive,
bullish,1.0,weaksubj,1,noun,n,,positive,
bully,-1.0,strongsubj,1,adj,n,,negative,
bully,-1.0,strongsubj,1,noun,n,,negative,
bullyingly,-1.0,strongsubj,1,anypos,n,,negative,
bum,-1.0,weaksubj,1,noun,n,,negative,
bumpy,-1.0,weaksubj,1,adj,n,,negative,
bungle,-1.0,strongsubj,1,verb,y,,negative,
bungler,-1.0,strongsubj,1,anypos,y,,negative,
bunk,-1.0,weaksubj,1,noun,n,,negative,
buoyant,1.0,weaksubj,1,adj,n,,positive,
burden,-1.0,strongsubj,1,adj,n,,negative,
burden,-1.0,strongsubj,1,noun,n,,negative,
burdensome,-1.0,strongsubj,1,adj,n,,negative,
burdensome,-1.0,strongsubj,1,anypos,y,,negative,
burdensomely,-1.0,strongsubj,1,anypos,y,,negative,
burn,-1.0,strongsubj,1,verb,y,,negative,
busy,-1.0,weaksubj,1,adj,n,,negative,
busybody,-1.0,strongsubj,1,noun,n,,negative,
butcher,-1.0,weaksubj,1,verb,y,,negative,
butchery,-1.0,strongsubj,1,noun,n,,negative,
byzantine,-1.0,strongsubj,1,adj,n,,negative,
cackle,-1.0,strongsubj,1,verb,y,,negative,
cajole,-1.0,strongsubj,1,verb,y,,negative,
calamities,-1.0,strongsubj,1,noun,n,,negative,
calamitous,-1.0,strongsubj,1,adj,n,,negative,
calamitously,-1.0,strongsubj,1,anypos,n,,negative,
calamity,-1.0,strongsubj,1,anypos,y,,negative,
calamity,-1.0,strongsubj,1,noun,n,,negative,
callous,-1.0,strongsubj,1,adj,n,,negative,
calm,1.0,weaksubj,1,adj,n,,positive,
calm,1.0,weaksubj,1,verb,y,,positive,
calming,1.0,strongsubj,1,anypos,y,,positive,
calmness,1.0,weaksubj,1,noun,n,,positive,
calumniate,-1.0,strongsubj,1,verb,y,,negative,
calumniation,-1.0,strongsubj,1,noun,n,,negative,
calumnies,-1.0,strongsubj,1,noun,n,,negative,
calumnious,-1.0,strongsubj,1,adj,n,,negative,
calumniously,-1.0,strongsubj,1,anypos,n,,negative,
calumny,-1.0,strongsubj,1,noun,n,,negative,
cancer,-1.0,weaksubj,1,noun,n,,negative,
cancerous,-1.0,weaksubj,1,adj,n,,negative,
candid,1.0,strongsubj,1,adj,n,,positive,
candor,1.0,strongsubj,1,noun,n,,positive,
cannibal,-1.0,strongsubj,1,noun,n,,negative,
cannibalize,-1.0,strongsubj,1,verb,y,,negative,
capable,1.0,weaksubj,1,adj,n,,positive,
capability,1.0,weaksubj,1,noun,n,,positive,
capably,1.0,weaksubj,1,adj,n,,positive,
capitalize,1.0,weaksubj,1,verb,y,,positive,
capitulate,-1.0,weaksubj,1,verb,y,,negative,
capricious,-1.0,strongsubj,1,adj,n,,negative,
capriciously,-1.0,strongsubj,1,anypos,n,,negative,
capriciousness,-1.0,strongsubj,1,noun,n,,negative,
capsize,-1.0,weaksubj,1,verb,y,,negative,
captivate,1.0,strongsubj,1,verb,y,,positive,
captivating,1.0,strongsubj,1,adj,n,,positive,
captivation,1.0,strongsubj,1,noun,n,,positive,
captive,-1.0,weaksubj,1,adj,n,,negative,
care,1.0,weaksubj,1,verb,y,,positive,
carefree,1.0,strongsubj,1,adj,n,,positive,
careful,1.0,weaksubj,1,adj,n,,positive,
careless,-1.0,strongsubj,1,adj,n,,negative,
carelessness,-1.0,strongsubj,1,noun,n,,negative,
caricature,-1.0,strongsubj,1,verb,y,,negative,
carnage,-1.0,strongsubj,1,noun,n,,negative,
carp,-1.0,strongsubj,1,verb,y,,negative,
